Location_ID,LocationNumber,BranchID,AddressLine1,State,County,Latitude,Longitude
L_1902,2,B_1902,1890 Main St,TX,Dallas,31.8801,-98.813
L_1903,3,B_1903,1692 Main St,TX,Nueces,27.3839,-102.8216
L_1904,2,B_1904,2009 Main St,TX,Dallas,28.1649,-101.7419
L_1905,1,B_1905,1583 Main St,TX,Nueces,28.916,-94.2232
L_1906,2,B_1906,1029 Main St,TX,Dallas,27.4938,-98.296
L_1907,3,B_1907,8588 Main St,TX,Galveston,30.5065,-102.7371
L_1908,3,B_1908,6193 Main St,TX,Galveston,33.2374,-104.6805
L_1909,1,B_1909,1260 Main St,TX,Harris,29.9112,-98.2584
L_1910,3,B_1910,8852 Main St,TX,Galveston,,
L_1911,3,B_1911,4200 Main St,TX,Nueces,29.0416,-98.9465
L_1912,1,B_1912,6823 Main St,TX,Dallas,28.5758,-97.1531
L_1913,3,B_1913,7051 Main St,TX,Nueces,36.4585,-101.2834
L_1914,3,B_1914,8483 Main St,TX,Harris,27.6234,-102.0908
L_1915,1,B_1915,9175 Main St,TX,Harris,34.9229,-102.4827
L_1916,1,B_1916,5367 Main St,TX,Cameron,35.0599,-100.2433
L_1917,2,B_1917,9872 Main St,TX,McLennan,27.6096,-99.7194
L_1918,3,B_1918,3743 Main St,TX,Galveston,35.3993,-106.4136
L_1919,1,B_1919,2818 Main St,TX,Travis,35.9323,-102.115
L_1920,3,B_1920,1351 Main St,TX,Travis,29.1096,-103.6615
L_1921,2,B_1921,4077 Main St,TX,McLennan,28.778,-96.408
L_1922,2,B_1922,5948 Main St,TX,Dallas,34.2452,-98.085
L_1923,2,B_1923,9551 Main St,TX,McLennan,29.6146,-100.5829
L_1924,1,B_1924,6851 Main St,TX,Dallas,35.5659,-94.7274
L_1925,1,B_1925,2029 Main St,TX,Galveston,34.8495,-96.3416
L_1926,2,B_1926,8293 Main St,TX,Galveston,28.2436,-103.9469
L_1927,2,B_1927,3534 Main St,TX,Harris,30.0639,-105.3052
L_1928,1,B_1928,957 Main St,TX,Harris,26.519,-99.352
L_1929,3,B_1929,7537 Main St,TX,Harris,33.7315,-95.1687
L_1930,3,B_1930,3353 Main St,TX,Harris,26.3989,-99.1762
L_1931,1,B_1931,4605 Main St,TX,Travis,28.4533,-103.2455
L_1932,3,B_1932,8814 Main St,TX,Cameron,33.1798,-98.0744
L_1933,1,B_1933,236 Main St,TX,Harris,33.1791,-100.6255
L_1934,1,B_1934,753 Main St,TX,Harris,,
L_1935,1,B_1935,2659 Main St,TX,Harris,31.7061,-105.4032
L_1936,3,B_1936,2521 Main St,TX,Dallas,27.8332,-95.7179
L_1937,3,B_1937,6958 Main St,TX,Nueces,,
L_1938,2,B_1938,4436 Main St,TX,Harris,31.3914,-105.8027
L_1939,3,B_1939,2637 Main St,TX,McLennan,28.2352,-98.9276
L_1940,1,B_1940,5771 Main St,TX,Harris,30.7677,-99.5662
L_1941,2,B_1941,8215 Main St,TX,Harris,29.2118,-98.2958
L_1942,3,B_1942,2299 Main St,TX,Travis,27.9018,-105.0751
L_1943,2,B_1943,241 Main St,TX,Nueces,,
L_1944,2,B_1944,5587 Main St,TX,Harris,31.6033,-103.7836
L_1945,3,B_1945,5537 Main St,TX,Nueces,31.8918,-98.9796
L_1946,2,B_1946,4957 Main St,TX,Dallas,35.0142,-105.139
L_1947,2,B_1947,9056 Main St,TX,Galveston,34.1181,-104.0481
L_1948,1,B_1948,2786 Main St,TX,Nueces,32.3742,-100.6231
L_1949,2,B_1949,9511 Main St,TX,Nueces,,
L_1950,3,B_1950,8571 Main St,TX,Harris,32.2345,-100.1469
L_1951,1,B_1951,8034 Main St,TX,Cameron,31.228,-99.864
L_1952,1,B_1952,9079 Main St,TX,Harris,29.0061,-95.2389
L_1953,1,B_1953,1770 Main St,TX,Harris,28.7456,-99.2474
L_1954,1,B_1954,2408 Main St,TX,Travis,29.1042,-100.8354
L_1955,2,B_1955,1152 Main St,TX,Cameron,35.919,-100.2127
L_1956,3,B_1956,4718 Main St,TX,Galveston,36.2256,-100.4364
L_1957,3,B_1957,7808 Main St,TX,Travis,27.5455,-105.7412
L_1958,1,B_1958,4284 Main St,TX,Travis,30.4226,-102.6092
L_1959,3,B_1959,8944 Main St,TX,Travis,35.7007,-100.7941
L_1960,3,B_1960,4688 Main St,TX,Cameron,31.5629,-104.2072
L_1961,1,B_1961,7421 Main St,TX,Dallas,34.1331,-96.6066
L_1962,1,B_1962,5097 Main St,TX,Galveston,31.169,-102.4078
L_1963,3,B_1963,6433 Main St,TX,Dallas,31.4753,-105.2518
L_1964,2,B_1964,180 Main St,TX,Dallas,29.0107,-98.6152
L_1965,2,B_1965,4928 Main St,TX,Galveston,27.4542,-104.5513
L_1966,1,B_1966,2959 Main St,TX,Dallas,34.0005,-96.3059
L_1967,3,B_1967,9666 Main St,TX,Cameron,32.3283,-104.5416
L_1968,2,B_1968,4161 Main St,TX,Galveston,36.2984,-98.0393
L_1969,3,B_1969,7565 Main St,TX,Nueces,34.1434,-103.0711
L_1970,3,B_1970,1798 Main St,TX,Nueces,30.8502,-95.3833
L_1971,2,B_1971,7993 Main St,TX,Harris,27.3514,-102.2282
L_1972,1,B_1972,9072 Main St,TX,Travis,29.5871,-96.8377
L_1973,1,B_1973,4229 Main St,TX,Nueces,30.3507,-101.4446
L_1974,3,B_1974,7873 Main St,TX,Nueces,33.9558,-101.3065
L_1975,3,B_1975,3053 Main St,TX,Dallas,36.1649,-101.9677
L_1976,1,B_1976,1420 Main St,TX,Galveston,36.2323,-96.5517
L_1977,3,B_1977,4396 Main St,TX,McLennan,26.0084,-97.3732
L_1978,2,B_1978,7141 Main St,TX,Dallas,28.0321,-97.2116
L_1979,1,B_1979,1386 Main St,TX,Dallas,28.9543,-101.7075
L_1980,3,B_1980,7604 Main St,TX,Cameron,34.2628,-102.3335
L_1981,2,B_1981,3100 Main St,TX,Galveston,27.9341,-103.7838
L_1982,3,B_1982,8276 Main St,TX,McLennan,31.1815,-95.3811
L_1983,1,B_1983,5604 Main St,TX,McLennan,26.9431,-103.4149
L_1984,2,B_1984,8870 Main St,TX,Harris,30.9326,-97.1514
L_1985,2,B_1985,876 Main St,TX,Dallas,30.8276,-93.8782
L_1986,3,B_1986,4547 Main St,TX,Cameron,,
L_1987,2,B_1987,5738 Main St,TX,Travis,32.8558,-97.5898
L_1988,3,B_1988,2460 Main St,TX,Nueces,31.0113,-102.9301
L_1989,1,B_1989,3064 Main St,TX,Dallas,32.2917,-101.6873
L_1990,3,B_1990,7043 Main St,TX,Travis,26.8854,-98.2209
L_1991,1,B_1991,7407 Main St,TX,Travis,28.7537,-101.7602
L_1992,2,B_1992,7110 Main St,TX,Galveston,26.988,-104.8409
L_1993,2,B_1993,8348 Main St,TX,Dallas,33.8231,-102.3485
L_1994,2,B_1994,8594 Main St,TX,Galveston,30.2274,-104.6118
L_1995,2,B_1995,7554 Main St,TX,Harris,28.9978,-103.9801
L_1996,3,B_1996,9761 Main St,TX,Travis,26.7417,-103.3875
L_1997,1,B_1997,8976 Main St,TX,McLennan,31.9282,-96.6075
L_1998,3,B_1998,8697 Main St,TX,Travis,28.5897,-99.6435
L_1999,2,B_1999,7653 Main St,TX,Harris,26.0338,-96.4855
L_2000,2,B_2000,7810 Main St,TX,Travis,26.5276,-96.3047
L_2001,2,B_2001,5517 Main St,TX,Galveston,29.1594,-95.42
L_2002,1,B_2002,4903 Main St,TX,Dallas,35.4846,-100.7595
L_2003,3,B_2003,4667 Main St,TX,McLennan,35.2651,-104.1878
L_2004,3,B_2004,5496 Main St,TX,Galveston,30.7306,-102.2375
L_2005,3,B_2005,8500 Main St,TX,Nueces,33.3334,-103.2548
L_2006,1,B_2006,4326 Main St,TX,Dallas,33.7999,-106.2969
L_2007,2,B_2007,7504 Main St,TX,McLennan,27.0753,-101.2188
L_2008,1,B_2008,4931 Main St,TX,Harris,31.004,-105.9708
L_2009,2,B_2009,1234 Main St,TX,Travis,31.4539,-94.6399
L_2010,3,B_2010,3960 Main St,TX,McLennan,31.2812,-106.3878
L_2011,3,B_2011,4648 Main St,TX,Cameron,26.1433,-99.9948
L_2012,3,B_2012,169 Main St,TX,Nueces,34.2545,-100.1547
L_2013,3,B_2013,1993 Main St,TX,Harris,32.5878,-96.9789
L_2014,2,B_2014,2331 Main St,TX,Dallas,31.8488,-93.8376
L_2015,1,B_2015,9623 Main St,TX,Cameron,31.4899,-96.1385
L_2016,1,B_2016,3590 Main St,TX,McLennan,34.8554,-105.4507
L_2017,3,B_2017,6914 Main St,TX,Harris,32.3273,-93.5924
L_2018,3,B_2018,153 Main St,TX,Dallas,33.8454,-96.5508
L_2019,2,B_2019,5478 Main St,TX,Cameron,28.7625,-100.6881
L_2020,3,B_2020,9964 Main St,TX,Cameron,33.7066,-98.0792
L_2021,1,B_2021,7226 Main St,TX,Galveston,,
L_2022,2,B_2022,3081 Main St,TX,Travis,32.7319,-102.1485
L_2023,2,B_2023,7533 Main St,TX,Harris,33.2107,-95.8553
L_2024,1,B_2024,5553 Main St,TX,Cameron,26.0299,-99.0709
L_2025,3,B_2025,1148 Main St,TX,Galveston,,
L_2026,1,B_2026,9626 Main St,TX,Nueces,26.0019,-103.6495
L_2027,1,B_2027,3520 Main St,TX,Nueces,28.5697,-103.6801
L_2028,2,B_2028,4215 Main St,TX,Dallas,33.0176,-102.3213
L_2029,2,B_2029,6274 Main St,TX,Cameron,32.9198,-96.5139
L_2030,2,B_2030,4182 Main St,TX,Cameron,29.5947,-95.0679
L_2031,2,B_2031,8553 Main St,TX,McLennan,35.0795,-104.6009
L_2032,3,B_2032,9976 Main St,TX,Cameron,28.0057,-104.2212
L_2033,3,B_2033,545 Main St,TX,Travis,26.0806,-98.7148
L_2034,3,B_2034,1916 Main St,TX,Dallas,34.8383,-96.389
L_2035,1,B_2035,2609 Main St,TX,Harris,36.0149,-102.3103
L_2036,3,B_2036,4667 Main St,TX,Cameron,28.2621,-103.8646
L_2037,3,B_2037,8750 Main St,TX,Travis,29.0413,-101.0419
L_2038,3,B_2038,4791 Main St,TX,Cameron,35.8184,-103.7542
L_2039,1,B_2039,4926 Main St,TX,Galveston,27.2692,-94.8247
L_2040,2,B_2040,7940 Main St,TX,Travis,30.5042,-95.6725
L_2041,3,B_2041,9996 Main St,TX,Galveston,30.5503,-96.8544
L_2042,2,B_2042,4071 Main St,TX,Dallas,33.7171,-101.6165
L_2043,1,B_2043,7012 Main St,TX,Cameron,30.0712,-103.9062
L_2044,2,B_2044,5825 Main St,TX,McLennan,29.8714,-95.9301
L_2045,2,B_2045,6770 Main St,TX,Nueces,,
L_2046,1,B_2046,2046 Main St,TX,Travis,27.6735,-94.636
L_2047,1,B_2047,1245 Main St,TX,McLennan,33.5523,-105.0057
L_2048,3,B_2048,6000 Main St,TX,McLennan,33.8957,-105.0233
L_2049,3,B_2049,6810 Main St,TX,Nueces,32.2719,-96.7792
L_2050,3,B_2050,9183 Main St,TX,Travis,29.1906,-104.0981
L_2051,3,B_2051,6687 Main St,TX,Cameron,34.3578,-101.8859
L_2052,3,B_2052,2329 Main St,TX,Travis,28.5315,-105.1329
L_2053,3,B_2053,2267 Main St,TX,McLennan,30.6894,-106.505
L_2054,3,B_2054,4032 Main St,TX,Harris,30.0833,-95.3668
L_2055,1,B_2055,1117 Main St,TX,Harris,35.9193,-95.6414
L_2056,2,B_2056,7724 Main St,TX,Travis,30.4454,-95.4937
L_2057,2,B_2057,562 Main St,TX,McLennan,29.0174,-93.5038
L_2058,3,B_2058,6963 Main St,TX,McLennan,26.7036,-98.1691
L_2059,3,B_2059,5593 Main St,TX,Dallas,29.9696,-100.4252
L_2060,1,B_2060,4234 Main St,TX,McLennan,35.979,-103.0012
L_2061,2,B_2061,8594 Main St,TX,Nueces,29.259,-104.7564
L_2062,3,B_2062,595 Main St,TX,Harris,31.841,-104.9239
L_2063,3,B_2063,5278 Main St,TX,Dallas,27.4666,-97.4946
L_2064,1,B_2064,3902 Main St,TX,Cameron,26.4546,-96.0888
L_2065,1,B_2065,1773 Main St,TX,Nueces,32.8722,-101.7307
L_2066,2,B_2066,6305 Main St,TX,Cameron,27.4851,-104.3413
L_2067,2,B_2067,675 Main St,TX,Harris,36.1287,-96.8802
L_2068,3,B_2068,2251 Main St,TX,Nueces,27.7433,-95.0841
L_2069,2,B_2069,2238 Main St,TX,Galveston,,
L_2070,2,B_2070,7464 Main St,TX,Travis,27.5374,-100.082
L_2071,2,B_2071,5007 Main St,TX,Galveston,32.4908,-94.6924
L_2072,1,B_2072,4053 Main St,TX,Travis,28.6374,-102.3939
L_2073,2,B_2073,4164 Main St,TX,Harris,29.3479,-94.9565
L_2074,2,B_2074,966 Main St,TX,Harris,,
L_2075,3,B_2075,3592 Main St,TX,Galveston,35.5753,-105.9909
L_2076,2,B_2076,7308 Main St,TX,Nueces,32.204,-99.7198
L_2077,2,B_2077,2987 Main St,TX,Cameron,25.9598,-94.8468
L_2078,2,B_2078,8161 Main St,TX,Travis,26.7857,-93.6547
L_2079,1,B_2079,1204 Main St,TX,Travis,27.0028,-100.3685
L_2080,3,B_2080,8896 Main St,TX,Dallas,36.322,-95.3846
L_2081,1,B_2081,6880 Main St,TX,McLennan,31.543,-104.8393
L_2082,3,B_2082,2753 Main St,TX,Nueces,32.6144,-102.5203
L_2083,2,B_2083,4757 Main St,TX,Nueces,35.4608,-104.9206
L_2084,3,B_2084,4986 Main St,TX,Dallas,32.8232,-101.8109
L_2085,3,B_2085,7580 Main St,TX,Harris,33.4646,-100.341
L_2086,1,B_2086,5869 Main St,TX,Galveston,34.9161,-104.0286
L_2087,2,B_2087,6954 Main St,TX,Nueces,27.1889,-94.256
L_2088,1,B_2088,3181 Main St,TX,Travis,28.2134,-105.5233
L_2089,1,B_2089,1126 Main St,TX,Dallas,26.8142,-101.3097
L_2090,3,B_2090,1822 Main St,TX,Galveston,26.9259,-103.6365
L_2091,2,B_2091,2230 Main St,TX,Cameron,32.8553,-102.295
L_2092,1,B_2092,1353 Main St,TX,Galveston,32.9514,-99.7891
L_2093,2,B_2093,3535 Main St,TX,Nueces,35.2543,-96.6454
L_2094,1,B_2094,9006 Main St,TX,McLennan,27.2093,-101.0715
L_2095,2,B_2095,334 Main St,TX,Travis,32.8749,-99.0103
L_2096,2,B_2096,8153 Main St,TX,Galveston,26.1662,-94.7312
L_2097,2,B_2097,9021 Main St,TX,Cameron,26.3138,-104.0076
L_2098,3,B_2098,3147 Main St,TX,Travis,27.7492,-104.7273
L_2099,3,B_2099,9235 Main St,TX,Nueces,,
L_2100,1,B_2100,8099 Main St,TX,Dallas,34.3041,-104.4793
L_2101,3,B_2101,8940 Main St,TX,Cameron,31.9213,-100.2616
L_2102,1,B_2102,878 Main St,TX,Galveston,32.5272,-95.8974
L_2103,1,B_2103,6573 Main St,TX,Cameron,30.6375,-103.7856
L_2104,3,B_2104,6918 Main St,TX,Nueces,31.6409,-105.0566
L_2105,2,B_2105,1370 Main St,TX,Galveston,34.0231,-94.4971
L_2106,2,B_2106,5325 Main St,TX,Cameron,35.35,-103.2558
L_2107,2,B_2107,4995 Main St,TX,Dallas,34.4348,-100.2156
L_2108,1,B_2108,5780 Main St,TX,Cameron,32.8968,-97.849
L_2109,3,B_2109,8466 Main St,TX,Travis,29.4634,-99.8001
L_2110,3,B_2110,5528 Main St,TX,Travis,26.4754,-101.813
L_2111,2,B_2111,8514 Main St,TX,Galveston,36.1229,-104.9464
L_2112,1,B_2112,6675 Main St,TX,Nueces,30.6945,-105.1441
L_2113,3,B_2113,6271 Main St,TX,Dallas,31.69,-102.7262
L_2114,1,B_2114,3895 Main St,TX,Harris,29.0852,-100.8863
L_2115,2,B_2115,5894 Main St,TX,Travis,36.3321,-105.5131
L_2116,3,B_2116,7194 Main St,TX,Cameron,31.2005,-101.392
L_2117,2,B_2117,5442 Main St,TX,Harris,36.4844,-104.0471
L_2118,1,B_2118,4957 Main St,TX,Cameron,28.1739,-106.381
L_2119,1,B_2119,1409 Main St,TX,Galveston,29.5871,-98.7277
L_2120,3,B_2120,8666 Main St,TX,Harris,35.0012,-99.7219
L_2121,2,B_2121,570 Main St,TX,Nueces,29.6804,-103.5815
L_2122,1,B_2122,2807 Main St,TX,Cameron,31.4803,-101.6944
L_2123,1,B_2123,9127 Main St,TX,Nueces,,
L_2124,3,B_2124,8656 Main St,TX,Cameron,32.5871,-98.5018
L_2125,3,B_2125,2983 Main St,TX,Harris,33.8368,-104.6081
L_2126,1,B_2126,5647 Main St,TX,Nueces,32.3234,-95.3563
L_2127,2,B_2127,2385 Main St,TX,Travis,28.7791,-94.0364
L_2128,2,B_2128,1345 Main St,TX,Galveston,28.9725,-94.7975
L_2129,3,B_2129,2907 Main St,TX,Harris,35.3631,-100.4691
L_2130,3,B_2130,8673 Main St,TX,Cameron,,
L_2131,3,B_2131,8952 Main St,TX,Travis,35.8381,-106.5954
L_2132,1,B_2132,6346 Main St,TX,Cameron,31.7466,-102.518
L_2133,3,B_2133,7190 Main St,TX,Harris,32.3604,-94.0335
L_2134,2,B_2134,9668 Main St,TX,Cameron,,
L_2135,3,B_2135,779 Main St,TX,Travis,30.191,-104.7163
L_2136,2,B_2136,5278 Main St,TX,Nueces,33.9811,-96.0285
L_2137,2,B_2137,4564 Main St,TX,Nueces,28.3944,-96.2993
L_2138,3,B_2138,6491 Main St,TX,Galveston,29.9837,-104.0668
L_2139,2,B_2139,9755 Main St,TX,Cameron,26.5547,-93.98
L_2140,1,B_2140,8717 Main St,TX,Nueces,35.3512,-104.9825
L_2141,3,B_2141,5181 Main St,TX,Dallas,33.7143,-94.2291
L_2142,1,B_2142,2977 Main St,TX,Travis,27.4248,-100.7917
L_2143,3,B_2143,8895 Main St,TX,Travis,32.9929,-96.6363
L_2144,1,B_2144,8316 Main St,TX,Harris,,
L_2145,1,B_2145,2661 Main St,TX,Galveston,,
L_2146,3,B_2146,8826 Main St,TX,McLennan,29.1294,-105.2558
L_2147,1,B_2147,4794 Main St,TX,Nueces,30.8409,-97.9485
L_2148,1,B_2148,7456 Main St,TX,McLennan,28.9974,-104.9643
L_2149,1,B_2149,689 Main St,TX,Dallas,33.7492,-100.6478
L_2150,1,B_2150,5479 Main St,TX,Galveston,,
L_2151,3,B_2151,2625 Main St,TX,Travis,36.2752,-94.6724
L_2152,1,B_2152,828 Main St,TX,McLennan,29.4527,-103.0355
L_2153,2,B_2153,4073 Main St,TX,Dallas,36.3712,-101.6023
L_2154,3,B_2154,1398 Main St,TX,Galveston,27.0074,-100.4885
L_2155,1,B_2155,3708 Main St,TX,Dallas,32.0593,-95.1212
L_2156,1,B_2156,2845 Main St,TX,Nueces,34.3007,-96.6642
L_2157,3,B_2157,8953 Main St,TX,McLennan,28.2036,-105.25
L_2158,3,B_2158,9201 Main St,TX,Harris,32.2555,-98.7525
L_2159,2,B_2159,7641 Main St,TX,Harris,35.1022,-97.8897
L_2160,3,B_2160,1593 Main St,TX,Galveston,36.1067,-101.0761
L_2161,1,B_2161,2845 Main St,TX,Dallas,32.6272,-95.2663
L_2162,2,B_2162,3534 Main St,TX,Travis,28.7982,-97.1149
L_2163,2,B_2163,2710 Main St,TX,McLennan,28.7518,-103.3031
L_2164,1,B_2164,374 Main St,TX,Harris,30.2902,-95.6445
L_2165,3,B_2165,3507 Main St,TX,Harris,26.6891,-105.2752
L_2166,1,B_2166,7187 Main St,TX,Dallas,34.4241,-103.4201
L_2167,2,B_2167,6352 Main St,TX,Harris,32.1246,-97.8803
L_2168,3,B_2168,8668 Main St,TX,Cameron,,
L_2169,3,B_2169,7251 Main St,TX,Dallas,34.1559,-97.3183
L_2170,3,B_2170,4900 Main St,TX,McLennan,31.7992,-95.6299
L_2171,2,B_2171,2177 Main St,TX,Dallas,29.8213,-99.8015
L_2172,1,B_2172,7350 Main St,TX,Harris,29.8937,-98.7182
L_2173,1,B_2173,7973 Main St,TX,Dallas,32.1167,-96.2038
L_2174,1,B_2174,9031 Main St,TX,Harris,31.9592,-105.0611
L_2175,1,B_2175,6476 Main St,TX,Nueces,29.6595,-97.7888
L_2176,1,B_2176,2331 Main St,TX,Galveston,30.3136,-101.4419
L_2177,2,B_2177,7103 Main St,TX,Harris,29.5162,-96.2754
L_2178,3,B_2178,8973 Main St,TX,Cameron,31.9348,-99.7518
L_2179,1,B_2179,5636 Main St,TX,Cameron,34.5008,-98.3716
L_2180,1,B_2180,3149 Main St,TX,Cameron,32.959,-106.2641
L_2181,3,B_2181,7820 Main St,TX,Cameron,26.0583,-94.2081
L_2182,3,B_2182,2459 Main St,TX,Harris,,
L_2183,1,B_2183,8770 Main St,TX,Harris,34.3803,-97.0493
L_2184,2,B_2184,7681 Main St,TX,Galveston,28.5126,-95.8794
L_2185,1,B_2185,6304 Main St,TX,Nueces,36.2173,-103.342
L_2186,1,B_2186,576 Main St,TX,Travis,30.5723,-105.9738
L_2187,1,B_2187,4084 Main St,TX,Harris,36.4034,-103.1524
L_2188,2,B_2188,2550 Main St,TX,Travis,34.292,-103.8571
L_2189,3,B_2189,203 Main St,TX,McLennan,34.0477,-99.4307
L_2190,1,B_2190,8387 Main St,TX,Nueces,30.0941,-102.0341
L_2191,1,B_2191,8015 Main St,TX,Dallas,34.5255,-95.5342
L_2192,1,B_2192,7453 Main St,TX,Travis,34.9661,-102.2277
L_2193,2,B_2193,9292 Main St,TX,Cameron,33.7165,-95.6453
L_2194,1,B_2194,3810 Main St,TX,Nueces,34.6669,-105.273
L_2195,2,B_2195,4501 Main St,TX,McLennan,33.5248,-98.2232
L_2196,3,B_2196,7270 Main St,TX,Nueces,31.12,-104.1609
L_2197,3,B_2197,1410 Main St,TX,Dallas,29.8949,-103.1327
L_2198,2,B_2198,218 Main St,TX,Harris,29.5514,-96.0427
L_2199,1,B_2199,6763 Main St,TX,Harris,33.876,-94.0331
L_2200,2,B_2200,3081 Main St,TX,Cameron,26.9928,-98.9778
L_2201,3,B_2201,8897 Main St,TX,Harris,33.2924,-99.2576
L_2202,3,B_2202,3828 Main St,TX,Galveston,31.5593,-101.3866
L_2203,2,B_2203,3735 Main St,TX,Galveston,27.9252,-105.4139
L_2204,2,B_2204,4457 Main St,TX,Galveston,35.1832,-101.2993
L_2205,1,B_2205,5784 Main St,TX,Cameron,33.46,-99.62
L_2206,2,B_2206,6133 Main St,TX,Galveston,35.6575,-105.2425
L_2207,3,B_2207,7969 Main St,TX,McLennan,36.03,-95.9291
L_2208,3,B_2208,4076 Main St,TX,Cameron,28.9449,-99.1316
L_2209,2,B_2209,5705 Main St,TX,Nueces,,
L_2210,1,B_2210,7067 Main St,TX,McLennan,36.494,-100.8028
L_2211,3,B_2211,2942 Main St,TX,Harris,,
L_2212,2,B_2212,3260 Main St,TX,Dallas,31.6635,-97.8555
L_2213,2,B_2213,2214 Main St,TX,Galveston,31.0911,-95.6845
L_2214,3,B_2214,7520 Main St,TX,Nueces,28.4253,-103.6416
L_2215,1,B_2215,8287 Main St,TX,Dallas,32.7325,-103.7708
L_2216,3,B_2216,698 Main St,TX,Cameron,,
L_2217,2,B_2217,1016 Main St,TX,Cameron,26.0223,-98.5799
L_2218,2,B_2218,4272 Main St,TX,McLennan,34.7659,-101.1697
L_2219,2,B_2219,5516 Main St,TX,Galveston,31.8785,-101.1986
L_2220,3,B_2220,3589 Main St,TX,Cameron,32.0156,-98.383
L_2221,3,B_2221,5664 Main St,TX,McLennan,35.3081,-93.7734
L_2222,2,B_2222,8795 Main St,TX,McLennan,33.7907,-97.3416
L_2223,2,B_2223,5940 Main St,TX,Travis,36.3065,-96.0751
L_2224,3,B_2224,9668 Main St,TX,Nueces,29.7614,-94.8093
L_2225,2,B_2225,7797 Main St,TX,McLennan,35.8251,-102.406
L_2226,2,B_2226,3677 Main St,TX,Harris,36.0516,-104.8381
L_2227,1,B_2227,1097 Main St,TX,Cameron,36.3529,-103.3657
L_2228,3,B_2228,2161 Main St,TX,McLennan,31.5595,-104.9132
L_2229,2,B_2229,7674 Main St,TX,Galveston,34.1911,-99.9524
L_2230,3,B_2230,3714 Main St,TX,Cameron,29.1543,-96.025
L_2231,2,B_2231,2173 Main St,TX,Cameron,33.5051,-97.1999
L_2232,1,B_2232,2888 Main St,TX,Harris,31.7286,-93.6955
L_2233,2,B_2233,9123 Main St,TX,McLennan,30.7786,-99.0772
L_2234,3,B_2234,5742 Main St,TX,Harris,,
L_2235,2,B_2235,7442 Main St,TX,McLennan,32.4212,-100.0876
L_2236,2,B_2236,471 Main St,TX,Nueces,35.9989,-104.3554
L_2237,2,B_2237,5214 Main St,TX,Harris,31.7813,-105.8462
L_2238,1,B_2238,2774 Main St,TX,Dallas,29.5194,-95.2347
L_2239,2,B_2239,4270 Main St,TX,Travis,27.3823,-97.6657
L_2240,2,B_2240,784 Main St,TX,Harris,,
L_2241,3,B_2241,2596 Main St,TX,Galveston,31.8964,-94.1897
L_2242,1,B_2242,5524 Main St,TX,Travis,33.587,-97.2517
L_2243,2,B_2243,5706 Main St,TX,Travis,31.0517,-97.3747
L_2244,2,B_2244,5633 Main St,TX,McLennan,35.8874,-93.6807
L_2245,3,B_2245,4857 Main St,TX,Harris,30.6376,-99.547
L_2246,2,B_2246,6826 Main St,TX,Nueces,29.3367,-99.1349
L_2247,3,B_2247,8639 Main St,TX,Cameron,35.9251,-104.7105
L_2248,3,B_2248,9989 Main St,TX,Travis,31.5739,-97.6747
L_2249,3,B_2249,3752 Main St,TX,Galveston,25.8725,-98.6143
L_2250,2,B_2250,9583 Main St,TX,Nueces,29.6343,-105.0321
L_2251,2,B_2251,7470 Main St,TX,Nueces,32.3682,-99.66
L_2252,3,B_2252,7606 Main St,TX,Galveston,33.6384,-103.3407
L_2253,1,B_2253,733 Main St,TX,Cameron,33.9194,-104.2506
L_2254,3,B_2254,4903 Main St,TX,Galveston,32.7487,-100.1158
L_2255,3,B_2255,1808 Main St,TX,McLennan,27.0787,-105.4327
L_2256,2,B_2256,1803 Main St,TX,Dallas,35.9238,-99.0806
L_2257,3,B_2257,6908 Main St,TX,Cameron,29.9457,-101.2608
L_2258,1,B_2258,7909 Main St,TX,Harris,27.2821,-102.1028
L_2259,2,B_2259,9240 Main St,TX,Travis,26.8257,-101.9474
L_2260,3,B_2260,8905 Main St,TX,Harris,35.206,-100.0542
L_2261,3,B_2261,1232 Main St,TX,Nueces,30.0953,-103.631
L_2262,1,B_2262,5993 Main St,TX,Travis,36.3463,-98.3076
L_2263,3,B_2263,9664 Main St,TX,Cameron,33.8444,-99.7373
L_2264,2,B_2264,7003 Main St,TX,McLennan,26.0183,-98.6593
L_2265,3,B_2265,4777 Main St,TX,Harris,26.4329,-101.7118
L_2266,3,B_2266,6649 Main St,TX,McLennan,27.6031,-93.9768
L_2267,2,B_2267,7640 Main St,TX,McLennan,31.4616,-106.5389
L_2268,3,B_2268,3914 Main St,TX,Cameron,26.0959,-94.7426
L_2269,1,B_2269,8744 Main St,TX,Harris,34.9951,-94.0802
L_2270,2,B_2270,6505 Main St,TX,Harris,32.4433,-104.2186
L_2271,2,B_2271,5724 Main St,TX,Cameron,29.4942,-95.1755
L_2272,1,B_2272,6327 Main St,TX,Cameron,32.217,-99.0808
L_2273,2,B_2273,266 Main St,TX,Travis,35.3384,-97.3466
L_2274,2,B_2274,4966 Main St,TX,Nueces,27.6992,-104.6501
L_2275,2,B_2275,4663 Main St,TX,Nueces,26.1247,-106.0921
L_2276,3,B_2276,8536 Main St,TX,Cameron,36.0509,-94.2768
L_2277,2,B_2277,4434 Main St,TX,Galveston,29.1348,-102.7823
L_2278,1,B_2278,7165 Main St,TX,McLennan,29.5349,-104.2365
L_2279,1,B_2279,8283 Main St,TX,Nueces,35.4325,-100.0808
