ID,PolicyNumber,Status,CancellationReasonCode,CancellationDate,IsMostRecentModel,TotalPremium,CreateTime
B_1540,TXFB-101540,Bound,,,1,2983.04,2026-04-16
B_1541,TXFB-101541,Canceled,INT_05,2026-04-25,1,1783.08,2026-04-12
B_1542,TXFB-101542,Bound,,,1,2423.36,2026-04-08
B_1543,TXFB-101543,Bound,,,1,3360.72,2026-04-06
B_1544,TXFB-101544,Bound,,,1,3018.87,2026-04-04
B_1545,TXFB-101545,Withdrawn,,,1,1778.0,2026-04-08
B_1546,TXFB-101546,Bound,,,0,2434.15,2026-04-08
B_1547,TXFB-101547,Canceled,INT_04,2026-04-29,1,1031.21,2026-04-09
B_1548,TXFB-101548,Bound,,,1,2181.57,2026-04-02
B_1549,TXFB-101549,Bound,,,1,3443.98,2026-04-08
B_1550,TXFB-101550,Bound,,,1,2054.95,2026-04-13
B_1551,TXFB-101551,Withdrawn,,,1,3282.91,2026-04-12
B_1552,TXFB-101552,Bound,,,1,1722.0,2026-04-06
B_1553,TXFB-101553,Canceled,INT_07,2026-04-20,1,3496.53,2026-04-06
B_1554,TXFB-101554,Draft,,,0,2237.66,2026-04-08
B_1555,TXFB-101555,Bound,,,1,626.81,2026-04-11
B_1556,TXFB-101556,Bound,,,1,2260.26,2026-04-12
B_1557,TXFB-101557,Bound,,,1,1323.72,2026-04-01
B_1558,TXFB-101558,Bound,,,0,597.44,2026-04-12
B_1559,TXFB-101559,Canceled,INT_03,2026-04-25,1,2962.56,2026-04-05
B_1560,TXFB-101560,Draft,,,1,1327.19,2026-04-07
B_1561,TXFB-101561,Bound,,,1,2889.65,2026-04-16
B_1562,TXFB-101562,Bound,,,1,1364.65,2026-04-10
B_1563,TXFB-101563,Canceled,INT_05,2026-04-15,1,1082.98,2026-04-06
B_1564,TXFB-101564,Bound,,,1,3421.81,2026-04-16
B_1565,TXFB-101565,Canceled,INT_01,2026-04-07,1,1584.94,2026-04-02
B_1566,TXFB-101566,Bound,,,1,2304.13,2026-04-03
B_1567,TXFB-101567,Bound,,,1,2329.94,2026-04-02
B_1568,TXFB-101568,Bound,,,1,2181.42,2026-04-08
B_1569,TXFB-101569,Bound,,,1,3244.09,2026-04-08
B_1570,TXFB-101570,Bound,,,1,2523.32,2026-04-01
B_1571,TXFB-101571,Bound,,,1,1711.2,2026-04-16
B_1572,TXFB-101572,Bound,,,0,3087.14,2026-04-01
B_1573,TXFB-101573,Canceled,INT_04,2026-04-14,0,1043.19,2026-04-11
B_1574,TXFB-101574,Draft,,,1,2132.71,2026-04-07
B_1575,TXFB-101575,Bound,,,0,3351.65,2026-04-05
B_1576,TXFB-101576,Bound,,,1,2376.19,2026-04-11
B_1577,TXFB-101577,Bound,,,1,2950.91,2026-04-06
B_1578,TXFB-101578,Bound,,,1,2460.68,2026-04-11
B_1579,TXFB-101579,Bound,,,1,3018.11,2026-04-02
B_1580,TXFB-101580,Bound,,,1,3333.46,2026-04-01
B_1581,TXFB-101581,Bound,,,1,1318.77,2026-04-05
B_1582,TXFB-101582,Bound,,,1,1008.98,2026-04-05
B_1583,TXFB-101583,Bound,,,1,1951.97,2026-04-04
B_1584,TXFB-101584,Bound,,,0,2605.59,2026-04-12
B_1585,TXFB-101585,Withdrawn,,,1,1181.57,2026-04-03
B_1586,TXFB-101586,Bound,,,1,512.3,2026-04-12
B_1587,TXFB-101587,Bound,,,1,1528.81,2026-04-13
B_1588,TXFB-101588,Bound,,,0,3406.58,2026-04-04
B_1589,TXFB-101589,Bound,,,1,2584.9,2026-04-11
B_1590,TXFB-101590,Canceled,INT_06,2026-04-22,1,1703.98,2026-04-10
B_1591,TXFB-101591,Bound,,,1,1077.73,2026-04-11
B_1592,TXFB-101592,Withdrawn,,,1,1568.27,2026-04-05
B_1593,TXFB-101593,Bound,,,1,1009.52,2026-04-06
B_1594,TXFB-101594,Bound,,,1,818.92,2026-04-14
B_1595,TXFB-101595,Canceled,INT_08,2026-04-22,1,3220.23,2026-04-16
B_1596,TXFB-101596,Bound,,,1,3492.95,2026-04-11
B_1597,TXFB-101597,Bound,,,1,992.34,2026-04-06
B_1598,TXFB-101598,Bound,,,1,663.57,2026-04-12
B_1599,TXFB-101599,Bound,,,1,1489.19,2026-04-08
B_1600,TXFB-101600,Draft,,,1,1884.98,2026-04-06
B_1601,TXFB-101601,Bound,,,1,1114.46,2026-04-13
B_1602,TXFB-101602,Bound,,,1,1404.27,2026-04-10
B_1603,TXFB-101603,Bound,,,1,1102.61,2026-04-10
B_1604,TXFB-101604,Bound,,,1,2822.78,2026-04-05
B_1605,TXFB-101605,Bound,,,1,2637.73,2026-04-06
B_1606,TXFB-101606,Bound,,,1,2404.85,2026-04-01
B_1607,TXFB-101607,Bound,,,1,1661.65,2026-04-13
B_1608,TXFB-101608,Canceled,INT_08,2026-04-21,1,3227.12,2026-04-02
B_1609,TXFB-101609,Bound,,,1,3408.6,2026-04-06
B_1610,TXFB-101610,Bound,,,1,1020.92,2026-04-11
B_1611,TXFB-101611,Draft,,,1,1169.04,2026-04-08
B_1612,TXFB-101612,Bound,,,1,2076.89,2026-04-04
B_1613,TXFB-101613,Bound,,,1,773.75,2026-04-16
B_1614,TXFB-101614,Bound,,,0,1809.35,2026-04-05
B_1615,TXFB-101615,Bound,,,1,2245.37,2026-04-11
B_1616,TXFB-101616,Bound,,,1,2066.22,2026-04-03
B_1617,TXFB-101617,Withdrawn,,,1,1492.73,2026-04-08
B_1618,TXFB-101618,Bound,,,1,2127.34,2026-04-12
B_1619,TXFB-101619,Bound,,,1,3376.4,2026-04-11
B_1620,TXFB-101620,Canceled,INT_03,2026-04-10,1,1118.05,2026-04-06
B_1621,TXFB-101621,Bound,,,1,2464.49,2026-04-03
B_1622,TXFB-101622,Bound,,,1,630.19,2026-04-11
B_1623,TXFB-101623,Bound,,,1,699.25,2026-04-15
B_1624,TXFB-101624,Withdrawn,,,1,2155.48,2026-04-01
B_1625,TXFB-101625,Bound,,,1,814.82,2026-04-09
B_1626,TXFB-101626,Bound,,,1,567.04,2026-04-07
B_1627,TXFB-101627,Bound,,,1,1014.54,2026-04-08
B_1628,TXFB-101628,Bound,,,1,2194.55,2026-04-03
B_1629,TXFB-101629,Bound,,,1,2610.02,2026-04-12
B_1630,TXFB-101630,Bound,,,1,1107.44,2026-04-09
B_1631,TXFB-101631,Canceled,INT_05,2026-04-05,1,2504.78,2026-04-04
B_1632,TXFB-101632,Bound,,,1,1047.43,2026-04-01
B_1633,TXFB-101633,Bound,,,1,2340.37,2026-04-02
B_1634,TXFB-101634,Canceled,INT_06,2026-05-06,1,1735.88,2026-04-13
B_1635,TXFB-101635,Draft,,,1,2461.4,2026-04-15
B_1636,TXFB-101636,Bound,,,1,3485.16,2026-04-14
B_1637,TXFB-101637,Bound,,,1,3313.45,2026-04-06
B_1638,TXFB-101638,Bound,,,1,512.85,2026-04-14
B_1639,TXFB-101639,Withdrawn,,,0,3156.32,2026-04-16
B_1640,TXFB-101640,Draft,,,1,699.47,2026-04-13
B_1641,TXFB-101641,Bound,,,1,3359.14,2026-04-12
B_1642,TXFB-101642,Canceled,,2026-04-30,1,1345.48,2026-04-13
B_1643,TXFB-101643,Bound,,,1,1646.1,2026-04-04
B_1644,TXFB-101644,Bound,,,1,774.91,2026-04-16
B_1645,TXFB-101645,Bound,,,1,836.82,2026-04-08
B_1646,TXFB-101646,Canceled,INT_04,2026-04-20,1,2680.22,2026-04-06
B_1647,TXFB-101647,Bound,,,1,3333.0,2026-04-15
B_1648,TXFB-101648,Canceled,INT_04,2026-04-28,1,2332.25,2026-04-03
B_1649,TXFB-101649,Canceled,INT_03,2026-05-02,1,2647.55,2026-04-02
B_1650,TXFB-101650,Canceled,,2026-05-10,1,2785.91,2026-04-10
B_1651,TXFB-101651,Bound,,,0,1288.44,2026-04-01
B_1652,TXFB-101652,Bound,,,1,635.69,2026-04-11
B_1653,TXFB-101653,Bound,,,1,505.62,2026-04-09
B_1654,TXFB-101654,Bound,,,1,1551.95,2026-04-04
B_1655,TXFB-101655,Bound,,,1,1224.39,2026-04-03
B_1656,TXFB-101656,Draft,,,1,686.95,2026-04-11
B_1657,TXFB-101657,Bound,,,1,1038.58,2026-04-06
B_1658,TXFB-101658,Bound,,,1,873.5,2026-04-13
B_1659,TXFB-101659,Bound,,,1,3244.64,2026-04-06
B_1660,TXFB-101660,Bound,,,1,920.8,2026-04-03
B_1661,TXFB-101661,Bound,,,1,2112.95,2026-04-03
B_1662,TXFB-101662,Bound,,,1,2279.32,2026-04-11
B_1663,TXFB-101663,Draft,,,1,2130.47,2026-04-16
B_1664,TXFB-101664,Bound,,,1,797.17,2026-04-01
B_1665,TXFB-101665,Withdrawn,,,1,1456.4,2026-04-14
B_1666,TXFB-101666,Draft,,,1,653.81,2026-04-06
B_1667,TXFB-101667,Bound,,,1,1687.01,2026-04-14
B_1668,TXFB-101668,Draft,,,1,1065.8,2026-04-06
B_1669,TXFB-101669,Bound,,,1,2184.9,2026-04-02
B_1670,TXFB-101670,Canceled,INT_08,2026-04-19,1,2578.43,2026-04-04
B_1671,TXFB-101671,Bound,,,1,2096.36,2026-04-11
B_1672,TXFB-101672,Draft,,,1,1802.71,2026-04-07
B_1673,TXFB-101673,Draft,,,1,1662.0,2026-04-07
B_1674,TXFB-101674,Canceled,INT_02,2026-05-11,0,3025.08,2026-04-14
B_1675,TXFB-101675,Canceled,INT_04,2026-05-01,1,1158.1,2026-04-09
B_1676,TXFB-101676,Bound,,,1,2702.66,2026-04-10
B_1677,TXFB-101677,Bound,,,1,2772.45,2026-04-10
B_1678,TXFB-101678,Bound,,,1,1757.6,2026-04-08
B_1679,TXFB-101679,Bound,,,1,1391.9,2026-04-04
B_1680,TXFB-101680,Bound,,,1,1911.62,2026-04-02
B_1681,TXFB-101681,Bound,,,1,779.64,2026-04-13
B_1682,TXFB-101682,Withdrawn,,,1,637.79,2026-04-16
B_1683,TXFB-101683,Bound,,,1,834.81,2026-04-05
B_1684,TXFB-101684,Canceled,INT_07,2026-04-18,1,1061.44,2026-04-02
B_1685,TXFB-101685,Bound,,,1,2012.53,2026-04-12
B_1686,TXFB-101686,Draft,,,0,3047.41,2026-04-01
B_1687,TXFB-101687,Draft,,,1,1206.93,2026-04-14
B_1688,TXFB-101688,Bound,,,1,3305.49,2026-04-03
B_1689,TXFB-101689,Bound,,,1,3364.72,2026-04-10
B_1690,TXFB-101690,Canceled,INT_04,2026-04-20,0,3376.71,2026-04-16
B_1691,TXFB-101691,Bound,,,1,3012.69,2026-04-07
B_1692,TXFB-101692,Bound,,,1,1591.48,2026-04-04
B_1693,TXFB-101693,Bound,,,1,718.05,2026-04-01
B_1694,TXFB-101694,Bound,,,1,2206.46,2026-04-07
B_1695,TXFB-101695,Bound,,,1,2176.04,2026-04-06
B_1696,TXFB-101696,Bound,,,1,3049.93,2026-04-10
B_1697,TXFB-101697,Bound,,,1,3487.97,2026-04-03
B_1698,TXFB-101698,Bound,,,1,2024.47,2026-04-16
B_1699,TXFB-101699,Withdrawn,,,1,1535.61,2026-04-04
B_1700,TXFB-101700,Bound,,,1,1057.71,2026-04-10
B_1701,TXFB-101701,Withdrawn,,,1,514.4,2026-04-13
B_1702,TXFB-101702,Bound,,,1,2027.34,2026-04-16
B_1703,TXFB-101703,Bound,,,1,2166.56,2026-04-16
B_1704,TXFB-101704,Bound,,,1,2974.82,2026-04-09
B_1705,TXFB-101705,Bound,,,1,2013.73,2026-04-03
B_1706,TXFB-101706,Bound,,,1,3249.41,2026-04-13
B_1707,TXFB-101707,Bound,,,1,2384.25,2026-04-06
B_1708,TXFB-101708,Bound,,,1,3021.01,2026-04-12
B_1709,TXFB-101709,Bound,,,1,944.91,2026-04-13
B_1710,TXFB-101710,Bound,,,1,3066.01,2026-04-12
B_1711,TXFB-101711,Bound,,,0,2525.43,2026-04-06
B_1712,TXFB-101712,Bound,,,1,1010.7,2026-04-15
B_1713,TXFB-101713,Canceled,INT_99,2026-04-10,1,1069.29,2026-04-02
B_1714,TXFB-101714,Bound,,,1,3279.5,2026-04-09
B_1715,TXFB-101715,Bound,,,1,596.65,2026-04-15
B_1716,TXFB-101716,Withdrawn,,,1,1887.6,2026-04-15
B_1717,TXFB-101717,Bound,,,0,1440.43,2026-04-09
B_1718,TXFB-101718,Bound,,,1,2495.23,2026-04-08
B_1719,TXFB-101719,Withdrawn,,,1,3018.89,2026-04-09
B_1720,TXFB-101720,Bound,,,1,1581.13,2026-04-02
B_1721,TXFB-101721,Bound,,,1,1780.71,2026-04-05
B_1722,TXFB-101722,Bound,,,0,3445.75,2026-04-04
B_1723,TXFB-101723,Bound,,,1,2851.75,2026-04-03
B_1724,TXFB-101724,Bound,,,1,3191.61,2026-04-12
B_1725,TXFB-101725,Bound,,,1,1816.29,2026-04-14
B_1726,TXFB-101726,Bound,,,0,1202.23,2026-04-08
B_1727,TXFB-101727,Bound,,,1,1735.59,2026-04-02
B_1728,TXFB-101728,Withdrawn,,,0,2648.28,2026-04-13
B_1729,TXFB-101729,Canceled,INT_02,2026-05-07,1,828.29,2026-04-14
B_1730,TXFB-101730,Bound,,,1,1311.41,2026-04-16
B_1731,TXFB-101731,Bound,,,1,639.91,2026-04-08
B_1732,TXFB-101732,Bound,,,1,1797.04,2026-04-16
B_1733,TXFB-101733,Bound,,,1,2982.34,2026-04-10
B_1734,TXFB-101734,Bound,,,1,573.99,2026-04-03
B_1735,TXFB-101735,Bound,,,1,2525.97,2026-04-13
B_1736,TXFB-101736,Draft,,,1,3297.49,2026-04-02
B_1737,TXFB-101737,Bound,,,1,1210.78,2026-04-05
B_1738,TXFB-101738,Bound,,,0,2580.9,2026-04-04
B_1739,TXFB-101739,Bound,,,1,3425.31,2026-04-15
B_1740,TXFB-101740,Bound,,,1,3386.83,2026-04-06
B_1741,TXFB-101741,Canceled,INT_04,2026-04-13,1,1204.79,2026-04-06
B_1742,TXFB-101742,Canceled,INT_99,2026-04-14,1,800.99,2026-04-07
B_1743,TXFB-101743,Canceled,INT_08,2026-05-05,1,944.85,2026-04-07
B_1744,TXFB-101744,Bound,,,1,2606.11,2026-04-05
B_1745,TXFB-101745,Bound,,,1,2677.28,2026-04-02
B_1746,TXFB-101746,Bound,,,1,2522.71,2026-04-14
B_1747,TXFB-101747,Bound,,,1,1508.24,2026-04-03
B_1748,TXFB-101748,Bound,,,0,1009.33,2026-04-14
B_1749,TXFB-101749,Canceled,,2026-05-04,1,2242.28,2026-04-07
B_1750,TXFB-101750,Bound,,,1,1951.04,2026-04-05
B_1751,TXFB-101751,Bound,,,1,2686.5,2026-04-09
B_1752,TXFB-101752,Bound,,,1,1824.08,2026-04-11
B_1753,TXFB-101753,Bound,,,1,1515.92,2026-04-03
B_1754,TXFB-101754,Bound,,,0,1380.44,2026-04-03
B_1755,TXFB-101755,Withdrawn,,,0,1134.41,2026-04-13
B_1756,TXFB-101756,Canceled,INT_02,2026-05-09,1,1297.24,2026-04-13
B_1757,TXFB-101757,Withdrawn,,,1,784.49,2026-04-11
B_1758,TXFB-101758,Bound,,,1,1540.57,2026-04-09
B_1759,TXFB-101759,Bound,,,1,609.71,2026-04-15
B_1760,TXFB-101760,Bound,,,1,1059.24,2026-04-01
B_1761,TXFB-101761,Bound,,,1,2740.31,2026-04-14
B_1762,TXFB-101762,Canceled,INT_08,2026-04-13,1,1476.41,2026-04-04
B_1763,TXFB-101763,Bound,,,1,2504.71,2026-04-14
B_1764,TXFB-101764,Bound,,,1,2650.65,2026-04-05
B_1765,TXFB-101765,Bound,,,1,2243.56,2026-04-05
B_1766,TXFB-101766,Bound,,,1,3376.09,2026-04-04
B_1767,TXFB-101767,Canceled,INT_06,2026-04-14,1,564.32,2026-04-04
B_1768,TXFB-101768,Bound,,,1,2715.96,2026-04-04
B_1769,TXFB-101769,Bound,,,1,3376.36,2026-04-10
B_1770,TXFB-101770,Bound,,,1,3086.82,2026-04-12
B_1771,TXFB-101771,Bound,,,1,1003.68,2026-04-14
B_1772,TXFB-101772,Canceled,INT_08,2026-05-03,1,1480.46,2026-04-09
B_1773,TXFB-101773,Draft,,,1,1017.36,2026-04-13
B_1774,TXFB-101774,Withdrawn,,,1,2303.93,2026-04-16
B_1775,TXFB-101775,Canceled,INT_07,2026-05-02,1,2636.56,2026-04-16
B_1776,TXFB-101776,Bound,,,1,1451.22,2026-04-02
B_1777,TXFB-101777,Bound,,,1,2118.52,2026-04-06
B_1778,TXFB-101778,Bound,,,1,2572.76,2026-04-09
B_1779,TXFB-101779,Bound,,,1,1764.02,2026-04-13
B_1780,TXFB-101780,Canceled,INT_08,2026-04-18,0,3062.05,2026-04-05
B_1781,TXFB-101781,Bound,,,1,2814.65,2026-04-13
B_1782,TXFB-101782,Draft,,,1,694.0,2026-04-02
B_1783,TXFB-101783,Bound,,,1,2363.38,2026-04-13
B_1784,TXFB-101784,Bound,,,1,1205.98,2026-04-11
B_1785,TXFB-101785,Bound,,,1,2172.55,2026-04-08
B_1786,TXFB-101786,Draft,,,1,3370.67,2026-04-02
B_1787,TXFB-101787,Bound,,,1,3137.19,2026-04-16
B_1788,TXFB-101788,Bound,,,1,1713.55,2026-04-09
B_1789,TXFB-101789,Bound,,,1,1374.54,2026-04-12
B_1790,TXFB-101790,Bound,,,1,1203.22,2026-04-01
B_1791,TXFB-101791,Bound,,,1,2097.54,2026-04-11
B_1792,TXFB-101792,Canceled,INT_08,2026-04-15,1,842.75,2026-04-10
B_1793,TXFB-101793,Bound,,,1,2147.83,2026-04-10
B_1794,TXFB-101794,Bound,,,1,504.0,2026-04-09
B_1795,TXFB-101795,Bound,,,1,1471.55,2026-04-16
B_1796,TXFB-101796,Bound,,,1,1159.8,2026-04-04
B_1797,TXFB-101797,Canceled,INT_04,2026-04-22,1,3413.66,2026-04-08
B_1798,TXFB-101798,Bound,,,1,2681.73,2026-04-05
B_1799,TXFB-101799,Bound,,,0,1548.96,2026-04-10
B_1800,TXFB-101800,Bound,,,1,778.54,2026-04-15
B_1801,TXFB-101801,Withdrawn,,,0,2050.4,2026-04-11
B_1802,TXFB-101802,Canceled,INT_05,2026-05-07,1,1140.34,2026-04-09
B_1803,TXFB-101803,Bound,,,1,2109.29,2026-04-14
B_1804,TXFB-101804,Bound,,,1,3006.09,2026-04-03
B_1805,TXFB-101805,Bound,,,1,2347.38,2026-04-07
B_1806,TXFB-101806,Canceled,INT_08,2026-04-22,1,2401.37,2026-04-15
B_1807,TXFB-101807,Bound,,,1,2123.09,2026-04-07
B_1808,TXFB-101808,Bound,,,1,3281.8,2026-04-14
B_1809,TXFB-101809,Bound,,,1,3295.71,2026-04-16
B_1810,TXFB-101810,Bound,,,1,2038.17,2026-04-12
B_1811,TXFB-101811,Bound,,,1,1417.28,2026-04-02
B_1812,TXFB-101812,Canceled,INT_05,2026-04-26,0,1878.76,2026-04-06
B_1813,TXFB-101813,Bound,,,0,1059.67,2026-04-03
B_1814,TXFB-101814,Bound,,,1,2409.03,2026-04-10
B_1815,TXFB-101815,Bound,,,1,2000.28,2026-04-13
B_1816,TXFB-101816,Withdrawn,,,1,809.9,2026-04-05
B_1817,TXFB-101817,Bound,,,1,1092.94,2026-04-01
B_1818,TXFB-101818,Canceled,INT_05,2026-04-13,1,1938.9,2026-04-06
B_1819,TXFB-101819,Bound,,,1,3162.77,2026-04-07
B_1820,TXFB-101820,Bound,,,1,2199.17,2026-04-07
B_1821,TXFB-101821,Bound,,,1,2544.61,2026-04-02
B_1822,TXFB-101822,Bound,,,1,1517.09,2026-04-08
B_1823,TXFB-101823,Bound,,,1,2214.23,2026-04-02
B_1824,TXFB-101824,Canceled,INT_06,2026-05-12,1,1842.14,2026-04-15
B_1825,TXFB-101825,Bound,,,1,2477.39,2026-04-02
B_1826,TXFB-101826,Bound,,,1,651.73,2026-04-12
B_1827,TXFB-101827,Bound,,,1,1979.9,2026-04-07
B_1828,TXFB-101828,Withdrawn,,,1,1387.98,2026-04-09
B_1829,TXFB-101829,Canceled,INT_02,2026-04-22,1,1478.56,2026-04-12
B_1830,TXFB-101830,Bound,,,1,3382.75,2026-04-15
B_1831,TXFB-101831,Withdrawn,,,1,1048.08,2026-04-13
B_1832,TXFB-101832,Bound,,,0,1433.74,2026-04-04
B_1833,TXFB-101833,Bound,,,1,2029.68,2026-04-01
B_1834,TXFB-101834,Canceled,INT_99,2026-05-02,1,3089.08,2026-04-08
B_1835,TXFB-101835,Canceled,INT_03,2026-05-04,1,1750.01,2026-04-12
B_1836,TXFB-101836,Bound,,,1,2731.6,2026-04-16
B_1837,TXFB-101837,Bound,,,1,3069.12,2026-04-15
B_1838,TXFB-101838,Bound,,,1,1430.05,2026-04-06
B_1839,TXFB-101839,Draft,,,1,1678.25,2026-04-16
B_1840,TXFB-101840,Bound,,,1,1569.67,2026-04-12
B_1841,TXFB-101841,Bound,,,1,2998.57,2026-04-12
B_1842,TXFB-101842,Bound,,,1,633.04,2026-04-06
B_1843,TXFB-101843,Bound,,,1,1425.26,2026-04-09
B_1844,TXFB-101844,Bound,,,0,2538.23,2026-04-03
B_1845,TXFB-101845,Draft,,,1,2196.33,2026-04-10
B_1846,TXFB-101846,Bound,,,1,1808.87,2026-04-01
B_1847,TXFB-101847,Bound,,,1,2119.84,2026-04-13
B_1848,TXFB-101848,Bound,,,1,1092.75,2026-04-02
B_1849,TXFB-101849,Draft,,,1,1792.15,2026-04-06
B_1850,TXFB-101850,Bound,,,0,2005.11,2026-04-07
B_1851,TXFB-101851,Bound,,,1,3203.57,2026-04-08
B_1852,TXFB-101852,Canceled,INT_02,2026-04-15,1,1282.51,2026-04-08
B_1853,TXFB-101853,Draft,,,1,3103.49,2026-04-07
B_1854,TXFB-101854,Canceled,INT_06,2026-04-23,1,2432.72,2026-04-09
B_1855,TXFB-101855,Draft,,,0,561.02,2026-04-14
B_1856,TXFB-101856,Bound,,,1,2673.89,2026-04-01
B_1857,TXFB-101857,Canceled,INT_07,2026-04-07,1,606.66,2026-04-01
B_1858,TXFB-101858,Bound,,,1,3492.14,2026-04-16
B_1859,TXFB-101859,Canceled,,2026-04-19,1,3117.91,2026-04-05
B_1860,TXFB-101860,Canceled,INT_07,2026-05-02,1,1392.03,2026-04-06
B_1861,TXFB-101861,Canceled,INT_01,2026-04-06,0,1272.23,2026-04-01
B_1862,TXFB-101862,Bound,,,1,1644.32,2026-04-08
B_1863,TXFB-101863,Bound,,,1,1568.5,2026-04-09
B_1864,TXFB-101864,Bound,,,0,1617.01,2026-04-10
B_1865,TXFB-101865,Withdrawn,,,1,1454.83,2026-04-09
B_1866,TXFB-101866,Draft,,,1,2363.4,2026-04-14
B_1867,TXFB-101867,Bound,,,1,992.79,2026-04-13
B_1868,TXFB-101868,Bound,,,1,3037.94,2026-04-12
B_1869,TXFB-101869,Bound,,,1,2937.21,2026-04-15
B_1870,TXFB-101870,Canceled,INT_07,2026-04-10,1,1929.45,2026-04-09
B_1871,TXFB-101871,Canceled,INT_06,2026-04-17,1,3058.19,2026-04-07
B_1872,TXFB-101872,Bound,,,0,1241.44,2026-04-15
B_1873,TXFB-101873,Bound,,,1,552.7,2026-04-10
B_1874,TXFB-101874,Canceled,INT_07,2026-04-22,1,2357.62,2026-04-13
B_1875,TXFB-101875,Canceled,INT_07,2026-04-12,1,1873.73,2026-04-04
B_1876,TXFB-101876,Bound,,,1,2201.49,2026-04-01
B_1877,TXFB-101877,Bound,,,1,3198.02,2026-04-12
B_1878,TXFB-101878,Bound,,,1,3409.78,2026-04-10
B_1879,TXFB-101879,Bound,,,1,2403.36,2026-04-10
B_1880,TXFB-101880,Bound,,,1,2792.17,2026-04-04
B_1881,TXFB-101881,Bound,,,1,751.43,2026-04-16
B_1882,TXFB-101882,Draft,,,1,982.15,2026-04-03
B_1883,TXFB-101883,Bound,,,1,2699.61,2026-04-11
B_1884,TXFB-101884,Canceled,INT_04,2026-04-29,1,1794.1,2026-04-09
B_1885,TXFB-101885,Bound,,,1,1837.9,2026-04-11
B_1886,TXFB-101886,Bound,,,1,1425.82,2026-04-09
B_1887,TXFB-101887,Bound,,,1,2322.07,2026-04-09
B_1888,TXFB-101888,Bound,,,1,1055.5,2026-04-10
B_1889,TXFB-101889,Canceled,INT_05,2026-04-22,1,2380.75,2026-04-07
B_1890,TXFB-101890,Withdrawn,,,1,1021.4,2026-04-05
B_1891,TXFB-101891,Bound,,,1,691.48,2026-04-08
B_1892,TXFB-101892,Bound,,,1,1491.07,2026-04-02
B_1893,TXFB-101893,Canceled,INT_01,2026-05-13,1,1193.42,2026-04-13
B_1894,TXFB-101894,Bound,,,1,3166.97,2026-04-11
B_1895,TXFB-101895,Bound,,,1,664.86,2026-04-05
B_1896,TXFB-101896,Canceled,INT_07,2026-04-09,1,1029.84,2026-04-01
B_1897,TXFB-101897,Bound,,,1,2146.16,2026-04-16
B_1898,TXFB-101898,Bound,,,0,1943.2,2026-04-10
B_1899,TXFB-101899,Bound,,,1,637.56,2026-04-09
B_1900,TXFB-101900,Canceled,INT_08,2026-04-26,1,521.76,2026-04-14
B_1901,TXFB-101901,Bound,,,1,3464.2,2026-04-13
B_1902,TXFB-101902,Bound,,,1,2476.5,2026-04-13
B_1903,TXFB-101903,Canceled,INT_01,2026-04-21,0,1596.22,2026-04-02
B_1904,TXFB-101904,Bound,,,1,1911.3,2026-04-07
B_1905,TXFB-101905,Canceled,INT_01,2026-05-03,1,1299.65,2026-04-11
B_1906,TXFB-101906,Bound,,,0,1534.62,2026-04-08
B_1907,TXFB-101907,Withdrawn,,,1,2447.13,2026-04-16
B_1908,TXFB-101908,Bound,,,1,3148.44,2026-04-12
B_1909,TXFB-101909,Bound,,,1,1052.39,2026-04-10
B_1910,TXFB-101910,Bound,,,1,3021.08,2026-04-06
B_1911,TXFB-101911,Bound,,,1,864.67,2026-04-06
B_1912,TXFB-101912,Draft,,,1,1144.98,2026-04-10
B_1913,TXFB-101913,Withdrawn,,,1,611.53,2026-04-04
B_1914,TXFB-101914,Bound,,,1,922.44,2026-04-16
B_1915,TXFB-101915,Bound,,,1,3251.91,2026-04-05
B_1916,TXFB-101916,Canceled,,2026-04-30,1,1878.32,2026-04-09
B_1917,TXFB-101917,Draft,,,1,733.0,2026-04-06
B_1918,TXFB-101918,Bound,,,1,3379.18,2026-04-11
B_1919,TXFB-101919,Bound,,,1,3136.98,2026-04-03
B_1920,TXFB-101920,Bound,,,1,2764.05,2026-04-08
B_1921,TXFB-101921,Bound,,,1,3300.42,2026-04-12
B_1922,TXFB-101922,Bound,,,0,1160.39,2026-04-08
B_1923,TXFB-101923,Bound,,,1,3009.11,2026-04-10
B_1924,TXFB-101924,Bound,,,1,2569.97,2026-04-14
B_1925,TXFB-101925,Canceled,INT_08,2026-04-26,1,3109.28,2026-04-11
B_1926,TXFB-101926,Bound,,,0,2890.73,2026-04-12
B_1927,TXFB-101927,Bound,,,1,1539.49,2026-04-09
B_1928,TXFB-101928,Bound,,,1,2823.2,2026-04-10
B_1929,TXFB-101929,Bound,,,1,1287.37,2026-04-15
B_1930,TXFB-101930,Bound,,,1,1485.78,2026-04-04
B_1931,TXFB-101931,Bound,,,1,823.72,2026-04-16
B_1932,TXFB-101932,Bound,,,0,3305.23,2026-04-02
B_1933,TXFB-101933,Bound,,,1,1373.01,2026-04-03
B_1934,TXFB-101934,Bound,,,1,2061.87,2026-04-16
B_1935,TXFB-101935,Bound,,,1,1674.0,2026-04-07
B_1936,TXFB-101936,Canceled,INT_99,2026-04-07,1,3379.78,2026-04-04
B_1937,TXFB-101937,Bound,,,1,1505.15,2026-04-13
B_1938,TXFB-101938,Canceled,INT_06,2026-04-11,1,2835.64,2026-04-10
B_1939,TXFB-101939,Bound,,,1,3066.25,2026-04-14
